id,image_code,filename,photo_g,photo_unit,photo_src,from_human,has_reading,evidence_is_label,ml_rule_applied,pkg_text,pkg_qty,pkg_unit,has_pkg_qty,mL_rule_pending,pkg_seen,raw_tick,raw_weight,corrected_weight,pub_unit,pub_rule,pull_item,harmonized_nsu_unit,pull_province,pull_municipal_city,market_name,store_stall_name,vendor_id,v_hum,raw_hum,reading_source,h_glare_flag,h_notes,v_hir,v_son,v_swp,v_sc1,v_rsc,v_hai,g_hum,g_hir,g_son,g_swp,g_sc1,g_rsc,g_hai,type_son,type_hir,type_swp,type_sc1,type_rsc,type_hai,leg_son,leg_hir,leg_swp,leg_sc1,leg_rsc,leg_hai,pkg_son,pkg_hir,pkg_swp,pkg_sc1,pkg_rsc,pkg_hai,item_nsu_hetero_type
10339,1774660621821,1774660621821.jpg,200,g,package label (g),0,1,1,0,Net Wt.: 200g,200,g,1,0,1,grams (g),250,250,g,log10 median,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,ILOILO,ZARRAGA,Zarraga Talipapa,Ameerahs Store,X98Z6EKV,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,Net Wt.: 200g,,,small_size
10340,1774660632064,1774660632064.jpg,250,g,package label (g),0,1,1,0,Net Wt.: 250g,250,g,1,0,1,grams (g),250,250,g,log10 median,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,ILOILO,ZARRAGA,Zarraga Talipapa,Ameerahs Store,X98Z6EKV,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,Net Wt.: 250g,,,medium_size
10416,1778569643230,1778569643230.jpg,1150,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),1.15,1150,g,log10 median,chicken,whole (chicken),NEGROS OCCIDENTAL,CALATRAVA,Calatrva Public market,Diqiam Meatshop,EX0GB9KU,,,,,,,,1.15,,,,,,,1150,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,province_median
10417,1778569286813,1778569286813.jpg,1175,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),1.175,1175,g,log10 median,chicken,whole (chicken),NEGROS OCCIDENTAL,CALATRAVA,Calatrava Public Market,Artes Meatshop,JR3QTBXI,,,,,,,,1.175,,,,,,,1175,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,province_median
10472,1778041326241,1778041326241.jpg,750,mL,package label (mL),0,1,1,1,750 mL,750,mL,1,0,1,Litres (L),.75,750,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,NEGROS OCCIDENTAL,CANDONI,Candoni Roadside,7/11,K3Y4EVB5,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,750 mL,,,large_size
10473,1778048544963,1778048544963.jpg,750,mL,package label (mL),0,1,1,1,750 mL,750,mL,1,0,1,Litres (L),.75,750,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,NEGROS OCCIDENTAL,CANDONI,Candoni Roadside,Jesica Store,QCKDAZ27,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,750 mL,,,large_size
10474,1778047155232,1778047155232.jpg,375,mL,package label (mL),0,1,1,1,375 mL,375,mL,1,0,1,Litres (L),.75,750,mL,log10 median,"liquor (e.g, whisky, coconut wine)",long-neck,NEGROS OCCIDENTAL,CANDONI,Candoni Roadside,Jane Store,QVE4MDVH,,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,375 mL,,,large_size
10477,1777598717026,1777598717026.jpg,450,g,package label (g),0,1,1,0,Net Wt. 450 g,450,g,1,0,1,grams (g),450,450,g,log10 median,loaf bread,medium packs,NEGROS OCCIDENTAL,CANDONI,Candoni,Maricel,HBMBT4YE,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,Net Wt. 450 g,,,medium_size
10478,1777599881090,1777599881090.jpg,450,g,package label (g),0,1,1,0,Net Wt. 450 g,450,g,1,0,1,grams (g),450,450,g,log10 median,loaf bread,medium packs,NEGROS OCCIDENTAL,CANDONI,Candoni,Jef jan store,TOYCIRMA,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,Net Wt. 450 g,,,medium_size
10479,1777684018389,1777684018389.jpg,450,g,package label (g),0,1,1,0,Net Wt. 450 g,450,g,1,0,1,grams (g),450,450,g,log10 median,loaf bread,medium packs,NEGROS OCCIDENTAL,CANDONI,Candoni,Girlowei,VNIHFNPK,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,Net Wt. 450 g,,,medium_size
10511,1777864638308,1777864638308.jpg,455,g,sonnet tiled,0,1,0,0,,,,0,0,0,grams (g),455,455,g,log10 median,"drinks at restaurant, hotel, cafe, or kiosk",pieces or units,NEGROS OCCIDENTAL,CAUAYAN,Cauayan Roadside,VIes Cafe,1US4M2JO,,,,,,,.455,,,,,,,455,,,,,scale_with_item,,,,,scale_with_item,clear,,,,,ambiguous,,,,,,,medium_size
10536,1777690307386,1777690307386.jpg,,,,0,0,0,0,,,,0,0,0,grams (g),450,450,g,log10 median,loaf bread,medium packs,NEGROS OCCIDENTAL,CAUAYAN,Cauayan Public Market,3s Marias Bakery,1BFQVQJ0,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,,,,medium_size
10537,1777866259500,1777866259500.jpg,450,g,package label (g),0,1,1,0,Net Wt. 450 g,450,g,1,0,1,grams (g),450,450,g,log10 median,loaf bread,medium packs,NEGROS OCCIDENTAL,CAUAYAN,Cauayan Roadside,Emalyn Store,B1HTOMPC,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,Net Wt. 450 g,,,medium_size
10538,1777689521355,1777689521355.jpg,450,g,package label (g),0,1,1,0,Net Wt. 450 g,450,g,1,0,1,grams (g),450,450,g,log10 median,loaf bread,medium packs,NEGROS OCCIDENTAL,CAUAYAN,Cauayan Public Market,Azjia Store,HVKBYOM1,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,Net Wt. 450 g,,,medium_size
10549,1777268855321,1777268855321.jpg,465,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.465,465,g,log10 median,cabbage,pieces or units,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magalona Public Market,RHJY Store,75Z1OY3K,,,,,,,,.465,,,,,,,465,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,municipality_median
10550,1777267899285,1777267899285.jpg,435,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.435,435,g,log10 median,cabbage,pieces or units,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magqlona Public Market,Catherine Vegetable,HMPP8AKQ,,,,,,,,.435,,,,,,,435,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,municipality_median
10551,1777268364476,1777268364476.jpg,460,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.46000001,460,g,log10 median,cabbage,pieces or units,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magalona Public Market,Jabonita Sari Sari Store,WFWJF390,,,,,,,,.46,,,,,,,460,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,municipality_median
10552,1777269112128,1777269112128.jpg,640,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.63999999,640,g,log10 median,camote tops,bugkos,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magqlona Public Market,Jabonita Sari Sari Store,7LWISXKB,,,,,,,,.64,,,,,,,640,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,large_size
10553,1777269003008,1777269003008.jpg,620,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.62,620,g,log10 median,camote tops,bugkos,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magqlona Public Market,RHJY Store,EOC8YOQ4,,,,,,,,.62,,,,,,,620,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,large_size
10554,1777269071139,1777269071139.jpg,645,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.64499998,645,g,log10 median,camote tops,bugkos,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magqlona Public Market,Catherine Vegetable,J77NM5S0,,,,,,,,.645,,,,,,,645,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,large_size
10555,1777268008800,1777268008800.jpg,65,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.064999998,65,g,log10 median,camote,bilog,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magqlona Public Market,Catherine Vegetable,6HVEPDQQ,,,,,,,,.065,,,,,,,65,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,province_median
10556,1777268479116,1777268479116.jpg,65,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.064999998,65,g,log10 median,camote,bilog,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magqlona Public Market,Jabonita Sari Sari Store,EHMLP5F5,,,,,,,,.065,,,,,,,65,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,province_median
10557,1777268437195,1777268437195.jpg,140,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.14,140,g,log10 median,carrot,pieces or units,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magqlona Public Market,Jabonita Sari Sari Store,0SK82WGR,,,,,,,,.14,,,,,,,140,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,municipality_median
10558,1777268091356,1777268091356.jpg,125,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.125,125,g,log10 median,carrot,pieces or units,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magqlona Public Market,Catherine Vegetable,LR4FROP2,,,,,,,,.125,,,,,,,125,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,municipality_median
10559,1777268936959,1777268936959.jpg,175,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.175,175,g,log10 median,carrot,pieces or units,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magqlona Public Market,RHJY Store,RJD8AE1T,,,,,,,,.175,,,,,,,175,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,municipality_median
10574,1777271991629,1777271991629.jpg,100,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.1,100,g,log10 median,fresh fish,pieces or units,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magalona Public Market,Roda Fish stand,6MPGX8H5,,,,,,,,.1,,,,,,,100,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,small_size
10575,1777272017120,1777272017120.jpg,135,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.13500001,135,g,log10 median,fresh fish,pieces or units,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magalona Public Market,Roda Fish stand,6MPGX8H5,,,,,,,,.135,,,,,,,135,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,medium_size
10576,1777272043469,1777272043469.jpg,195,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.19499999,195,g,log10 median,fresh fish,pieces or units,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magalona Public Market,Roda Fish stand,6MPGX8H5,,,,,,,,.195,,,,,,,195,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,large_size
10580,1777270833478,1777270833478.jpg,60,mL,package label (mL),0,1,1,1,60ml,60,mL,1,0,1,Litres (L),.059999999,60,mL,log10 median,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magqlona Public Market,Casey Store,51HXW4II,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,60ml,,,small_size
10581,1777272695572,1777272695572.jpg,45,mL,package label (mL),0,1,1,1,45mL,45,mL,1,0,1,grams (g),45,45,mL,log10 median,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magqlona Public Market,Rachel Store,72V5DCIS,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,45mL,,,,small_size
10582,1777271568490,1777271568490.jpg,,,,0,0,0,0,,,,0,0,0,Litres (L),.059999999,60,mL,log10 median,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magalona Public Market,D Nativity Store,RUPHWJ8H,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,,,,small_size
10583,1777270869437,1777270869437.jpg,,,,0,0,0,0,,,,0,0,0,Litres (L),.1,100,mL,log10 median,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magqlona Public Market,Casey Store,6JKBN09V,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,,,,small_size
10584,1777272729912,1777272729912.jpg,100,mL,package label (mL),0,1,1,1,100mL ICE CREAM,100,mL,1,0,1,grams (g),100,100,mL,log10 median,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magqlona Public Market,Rachel Store,BVU1263H,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,100mL ICE CREAM,,,,small_size
10585,1777271620733,1777271620733.jpg,100,mL,package label (mL),0,1,1,1,100mL ICE CREAM,100,mL,1,0,1,Litres (L),.1,100,mL,log10 median,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magqlona Public Market,D Nativity Store,D3V44T1F,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,100mL ICE CREAM,,,small_size
10586,1777337940471,1777337940471.jpg,43,g,package label (g),0,1,1,0,Net Weight: 43g,43,g,1,0,1,grams (g),43,43,g,log10 median,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magalona Roadside,Rachel's Store,FQKPN32Y,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,Net Weight: 43g,,,province_median
10587,1777336559260,1777336559260.jpg,60,mL,package label (mL),0,1,1,1,60 mL,60,mL,1,0,1,Litres (L),60,,,,,,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB  magalona Public Market,Mimi Store,ND51F5YP,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,60 mL,,,
10588,1777337684892,1777337684892.jpg,,,,0,0,0,0,,,,0,0,0,grams (g),35,,,,,,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magalona Roadside,Linazan Store,NW9E7C0E,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,,,,
10590,1777270388412,1777270388412.jpg,375,mL,package label (mL),0,1,1,1,375 mL,375,mL,1,0,1,Litres (L),375,375,mL,log10 median,"liquor (e.g, whisky, coconut wine)",lipid/lapad,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magalona Public Market,Edmer Store,EE666QU0,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,375 mL,,,,municipality_median
10593,1777269406781,1777269406781.jpg,450,g,package label (g),0,1,1,0,Net Wt. 450 g,450,g,1,0,1,grams (g),450,450,g,log10 median,loaf bread,large packs,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magalona Public Market,Miles Store,5S28K8JM,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,Net Wt. 450 g,,,medium_size
10594,1777269437212,1777269437212.jpg,,,,0,0,0,0,,,,0,0,0,grams (g),640,640,g,log10 median,loaf bread,large packs,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magalona Public Market,Miles Store,5S28K8JM,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,,,,large_size
10596,1777269923556,1777269923556.jpg,,,,0,0,0,0,,,,0,0,0,grams (g),450,450,g,log10 median,loaf bread,large packs,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magalona Public Market,Jewel Store,7VT0SJI1,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,,,,medium_size
10597,1777269946748,1777269946748.jpg,640,g,package label (g),0,1,1,0,Net Wt. 640 g,640,g,1,0,1,grams (g),640,640,g,log10 median,loaf bread,large packs,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magalona Public Market,Jewel Store,7VT0SJI1,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,Net Wt. 640 g,,,large_size
10599,1777269644886,1777269644886.jpg,450,g,package label (g),0,1,1,0,Net Wt. 450 g,450,g,1,0,1,grams (g),450,450,g,log10 median,loaf bread,large packs,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magalona Public Market,NENITA STORE,PGY7LVR6,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,Net Wt. 450 g,,,medium_size
10600,1777269676396,1777269676396.jpg,640,g,package label (g),0,1,1,0,Net Wt. 640 g,640,g,1,0,1,grams (g),640,640,g,log10 median,loaf bread,large packs,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magalona Public Market,NENITA STORE,PGY7LVR6,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,Net Wt. 640 g,,,large_size
10608,1778467248065,1778467248065.jpg,175,g,package label (g),0,1,1,0,175 GRAMS,175,g,1,0,1,grams (g),175,175,g,log10 median,"preserved or processed meat (tocino, tapa, longaniza, etc)",cans,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magalona Public Market,Mimi Store,EV0YYL41,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,175 GRAMS,,,province_median
10609,1778466263402,1778466263402.jpg,150,g,package label (g),0,1,1,0,150 GRAMS,150,g,1,0,1,grams (g),150,150,g,log10 median,"preserved or processed meat (tocino, tapa, longaniza, etc)",cans,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magalona Public Market,Mc Savers Store,LGRIYLYF,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,150 GRAMS,,,province_median
10610,1777336641605,1777336641605.jpg,,,,0,0,0,0,,,,0,0,0,Litres (L),150,,,,,,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magalona Roadside,Mimi Store,PCT4684N,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,item_no_scale,not_visible,,,,,not_visible,,,,,,NET WT. 156 g,
10611,1778469068670,1778469068670.jpg,150,g,package label (g),0,1,1,0,150g,150,g,1,0,1,grams (g),150,150,g,log10 median,"preserved or processed meat (tocino, tapa, longaniza, etc)",cans,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magalona Roadside,Beth Store,RSP75OYF,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,150g,,,province_median
10612,1777337389204,1777337389204.jpg,155,g,package label (g),0,1,1,0,NET WEIGHT: 5 oz /155 g,155,g,1,0,1,grams (g),155,155,g,log10 median,"preserved or processed meat (tocino, tapa, longaniza, etc)",cans,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magalona Public Market,Linazan Store,XNAFGJDX,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,NET WEIGHT: 5 oz /155 g,,,province_median
10613,1778468780936,1778468780936.jpg,150,g,package label (g),0,1,1,0,Net Wt.150g,150,g,1,0,1,grams (g),150,150,g,log10 median,"preserved or processed meat (tocino, tapa, longaniza, etc)",cans,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magalona Roadside,7/11,YNY4O9L5,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,Net Wt.150g,,,province_median
10652,1776909572910,1776909572910.jpg,,,,0,0,0,0,,,,0,0,0,Litres (L),.11,110,g,log10 median,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,NEGROS OCCIDENTAL,HINIGARAN,Hinigaran,Jofel,C1MQF4VA,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,,,,,small_size
10653,1776908973703,1776908973703.jpg,,,,0,0,0,0,,,,0,0,0,grams (g),43,43,g,log10 median,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,NEGROS OCCIDENTAL,HINIGARAN,Hinigaran,Doretio,W835EE5Y,,,,,,,,,,,,,,,,,,,,,,label_closeup,,,,,,not_visible,,,,,,,,,small_size
10684,1777601981214,1777601981214.jpg,190,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.19,190,g,log10 median,cabbage,pack,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),Hinobaan Public Narket,Jay R  Vegetable Store,J7M4RTOQ,,,,,,,,.19,,,,,,,190,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,small_size
10685,1777602475551,1777602475551.jpg,265,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.26499999,265,g,log10 median,cabbage,pack,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),Hinobaan Public Market,DAISY Vegetable,O2NPG1I1,,,,,,,,.265,,,,,,,265,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,small_size
10686,1777602792442,1777602792442.jpg,285,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.285,285,g,log10 median,cabbage,pack,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),Hinobaan Public Market,Thirdy Vegetable,V5DP8JS7,,,,,,,,.285,,,,,,,285,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,small_size
10687,1777603088964,1777603088964.jpg,315,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.315,315,g,log10 median,camote tops,bugkos,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),Hinobaan Public Narket,Jay R  Vegetable Store,5C3Y66RV,,,,,,,,.315,,,,,,,315,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,small_size
10688,1777603000450,1777603000450.jpg,290,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.28999999,290,g,log10 median,camote tops,bugkos,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),Hinobaan Public Narket,DAISY Vegetable,6LBTMV9C,,,,,,,,.29,,,,,,,290,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,small_size
10689,1777602897583,1777602897583.jpg,255,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.255,255,g,log10 median,camote tops,bugkos,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),Hinobaan Public Narket,Thirdy Vegetable,TRLLJTQQ,,,,,,,,.255,,,,,,,255,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,small_size
10690,1777603040385,1777603040385.jpg,,,,0,0,0,0,,,,0,0,0,grams (g),.28999999,290,g,log10 median,camote tops,bundle,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),Hinobaan Public Narket,DAISY Vegetable,DCBW4GP8,,,,,,,,,,,,,,,,,,,,,item_no_scale,,,,,,not_visible,,,,,,,,,,small_size
10691,1777603127656,1777603127656.jpg,310,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.31,310,g,log10 median,camote tops,bundle,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),Hinobaan Public Narket,Jay R  Vegetable Store,TV75X5O3,,,,,,,,.31,,,,,,,310,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,small_size
10692,1777602939801,1777602939801.jpg,250,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.25,250,g,log10 median,camote tops,bundle,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),Hinobaan Public Narket,Thirdy Vegetable,ZIPIP7RT,,,,,,,,.25,,,,,,,250,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,small_size
10693,1777602541850,1777602541850.jpg,105,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.105,105,g,log10 median,carrot,pieces or units,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),Hinobaan Public Narket,DAISY Vegetable,640X65WF,,,,,,,,.105,,,,,,,105,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,province_median
10694,1777602066247,1777602066247.jpg,75,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.075000003,75,g,log10 median,carrot,pieces or units,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),Hinobaan Public Narket,Jay R  Vegetable Store,96RAWZEZ,,,,,,,,.075,,,,,,,75,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,province_median
10695,1777602853674,1777602853674.jpg,125,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.125,125,g,log10 median,carrot,pieces or units,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),Hinobaan Public Narket,Thirdy Vegetable,9PSRD2N3,,,,,,,,.125,,,,,,,125,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,province_median
10696,1777599400795,1777599400795.jpg,910,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.91000003,910,g,log10 median,chicken,bilog,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),Hinobaan Public Market,Ate Frozen,0MF9U0O4,,,,,,,,.91,,,,,,,910,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,mp25_price
10700,1777601209121,1777601209121.jpg,980,g,sonnet sweep,0,1,0,0,,,,0,0,0,grams (g),.98000002,980,g,log10 median,chicken,bilog,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),Hinobaan Public Market,Vinky  Meat Shop,5QQZFTN6,,,,,,,,.98,,,,,,,980,,,,,,scale_with_item,,,,,,clear,,,,,,,,,,mp50_price
10706,1777607182345,1777607182345.jpg,810,g,sonnet hi-res,0,1,0,0,,,,0,0,0,grams (g),810,810,g,log10 median,"drinks at restaurant, hotel, cafe, or kiosk",pieces or units,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),Roadside,KitKat Cafe,J2463VJ8,,,,,,.8100000000000001,.8100000000000001,,,,.8100000000000001,,810,810,,,,810,scale_with_item,scale_with_item,,,,scale_with_item,clear,clear,,,,clear,,,,,,,small_size
10707,1777606851141,1777606851141.jpg,750,g,sonnet hi-res,0,1,0,0,,,,0,0,0,grams (g),750,750,g,log10 median,"drinks at restaurant, hotel, cafe, or kiosk",pieces or units,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),Roadside,El frio Cafe,Q0VVW5XY,,,,,,.75,.75,,,,.75,,750,750,,,,750,scale_with_item,scale_with_item,,,,scale_with_item,clear,clear,,,,clear,,,,,,,small_size
