id,pull_item,tick,m_dualcase,m_liqmass,m_solvol,mass,vol,liquid,icecream
10049,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
10050,"liquor (e.g, whisky, coconut wine)",grams (g),1,1,0,1,0,1,0
10051,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
10052,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
10053,"liquor (e.g, whisky, coconut wine)",grams (g),1,1,0,1,0,1,0
10054,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
10055,"liquor (e.g, whisky, coconut wine)",grams (g),1,1,0,1,0,1,0
10056,"liquor (e.g, whisky, coconut wine)",grams (g),1,1,0,1,0,1,0
10057,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
10058,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
10059,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
10060,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
10061,"liquor (e.g, whisky, coconut wine)",Kilograms (Kgs),1,1,0,1,0,1,0
10062,"liquor (e.g, whisky, coconut wine)",Kilograms (Kgs),1,1,0,1,0,1,0
10063,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
10064,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
10065,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
10066,loaf bread,grams (g),0,0,0,1,0,0,0
10067,loaf bread,grams (g),0,0,0,1,0,0,0
10068,loaf bread,grams (g),0,0,0,1,0,0,0
10069,loaf bread,grams (g),0,0,0,1,0,0,0
10070,loaf bread,grams (g),0,0,0,1,0,0,0
10071,loaf bread,grams (g),0,0,0,1,0,0,0
10072,loaf bread,grams (g),0,0,0,1,0,0,0
10073,loaf bread,grams (g),0,0,0,1,0,0,0
10074,loaf bread,grams (g),0,0,0,1,0,0,0
10075,loaf bread,grams (g),0,0,0,1,0,0,0
10076,loaf bread,grams (g),0,0,0,1,0,0,0
10077,loaf bread,grams (g),0,0,0,1,0,0,0
10078,loaf bread,grams (g),0,0,0,1,0,0,0
10079,loaf bread,grams (g),0,0,0,1,0,0,0
10080,loaf bread,grams (g),0,0,0,1,0,0,0
10081,loaf bread,grams (g),0,0,0,1,0,0,0
10082,mango,grams (g),0,0,0,1,0,0,0
10083,mango,grams (g),0,0,0,1,0,0,0
10084,mango,grams (g),0,0,0,1,0,0,0
10085,mango,grams (g),0,0,0,1,0,0,0
10086,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10087,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10088,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10089,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10090,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10091,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10092,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10093,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10094,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10095,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10096,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10097,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10098,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10099,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10100,"preserved or processed meat (tocino, tapa, longaniza, etc)",Kilograms (Kgs),0,0,0,1,0,0,0
10101,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10102,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10103,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10104,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10105,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10106,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10107,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10108,rice,grams (g),0,0,0,1,0,0,0
10109,rice,grams (g),0,0,0,1,0,0,0
10110,rice,grams (g),0,0,0,1,0,0,0
10111,cabbage,grams (g),0,0,0,1,0,0,0
10112,cabbage,grams (g),0,0,0,1,0,0,0
10113,cabbage,grams (g),0,0,0,1,0,0,0
10114,cabbage,grams (g),0,0,0,1,0,0,0
10115,cabbage,grams (g),0,0,0,1,0,0,0
10116,cabbage,grams (g),0,0,0,1,0,0,0
10117,cabbage,grams (g),0,0,0,1,0,0,0
10118,cabbage,grams (g),0,0,0,1,0,0,0
10119,camote tops,grams (g),0,0,0,1,0,0,0
10120,camote tops,grams (g),0,0,0,1,0,0,0
10121,camote tops,grams (g),0,0,0,1,0,0,0
10122,carrot,grams (g),0,0,0,1,0,0,0
10123,carrot,grams (g),0,0,0,1,0,0,0
10124,carrot,grams (g),0,0,0,1,0,0,0
10125,carrot,grams (g),0,0,0,1,0,0,0
10126,chicken,grams (g),0,0,0,1,0,0,0
10127,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
10128,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
10129,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),0,0,0,0,1,1,0
10130,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),0,0,0,0,1,1,0
10131,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),0,0,0,0,1,1,0
10132,fresh fish,grams (g),0,0,0,1,0,0,0
10133,fresh fish,grams (g),0,0,0,1,0,0,0
10134,fresh fish,grams (g),0,0,0,1,0,0,0
10135,fresh fish,grams (g),0,0,0,1,0,0,0
10136,fresh fish,grams (g),0,0,0,1,0,0,0
10137,fresh fish,Kilograms (Kgs),0,0,0,1,0,0,0
10138,fresh fish,grams (g),0,0,0,1,0,0,0
10139,fresh fish,grams (g),0,0,0,1,0,0,0
10140,fresh fish,grams (g),0,0,0,1,0,0,0
10141,fresh fish,grams (g),0,0,0,1,0,0,0
10142,fresh fish,grams (g),0,0,0,1,0,0,0
10143,fresh fish,grams (g),0,0,0,1,0,0,0
10144,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
10145,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
10146,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
10147,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
10148,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
10149,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
10150,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
10151,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
10152,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
10153,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
10154,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
10155,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),1,0,0,0,1,0,1
10156,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),1,0,0,0,1,0,1
10157,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),1,0,0,0,1,0,1
10158,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),1,0,0,0,1,0,1
10159,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),1,0,0,1,0,0,1
10160,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),1,0,0,0,1,0,1
10161,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),1,0,0,0,1,0,1
10162,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),1,0,0,0,1,0,1
10163,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),1,0,0,0,1,0,1
10164,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
10165,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
10166,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
10167,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
10168,"liquor (e.g, whisky, coconut wine)",grams (g),1,1,0,1,0,1,0
10169,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
10170,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
10171,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
10172,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
10173,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
10174,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
10175,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
10176,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
10177,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
10178,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
10179,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
10180,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
10181,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
10182,loaf bread,grams (g),0,0,0,1,0,0,0
10183,loaf bread,grams (g),0,0,0,1,0,0,0
10184,loaf bread,grams (g),0,0,0,1,0,0,0
10185,loaf bread,grams (g),0,0,0,1,0,0,0
10186,loaf bread,grams (g),0,0,0,1,0,0,0
10187,loaf bread,grams (g),0,0,0,1,0,0,0
10188,loaf bread,grams (g),0,0,0,1,0,0,0
10189,loaf bread,grams (g),0,0,0,1,0,0,0
10190,loaf bread,grams (g),0,0,0,1,0,0,0
10191,loaf bread,grams (g),0,0,0,1,0,0,0
10192,loaf bread,grams (g),0,0,0,1,0,0,0
10193,loaf bread,grams (g),0,0,0,1,0,0,0
10194,loaf bread,grams (g),0,0,0,1,0,0,0
10195,loaf bread,grams (g),0,0,0,1,0,0,0
10196,loaf bread,grams (g),0,0,0,1,0,0,0
10197,loaf bread,grams (g),0,0,0,1,0,0,0
10198,loaf bread,grams (g),0,0,0,1,0,0,0
10199,mango,grams (g),0,0,0,1,0,0,0
10200,mango,grams (g),0,0,0,1,0,0,0
10201,mango,grams (g),0,0,0,1,0,0,0
10202,mango,grams (g),0,0,0,1,0,0,0
10203,mango,grams (g),0,0,0,1,0,0,0
10216,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10217,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10218,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10219,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10220,"preserved or processed meat (tocino, tapa, longaniza, etc)",Kilograms (Kgs),0,0,0,1,0,0,0
10221,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10222,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10223,"preserved or processed meat (tocino, tapa, longaniza, etc)",Kilograms (Kgs),0,0,0,1,0,0,0
10224,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10225,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10226,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10227,rice,grams (g),0,0,0,1,0,0,0
10228,rice,grams (g),0,0,0,1,0,0,0
10229,rice,grams (g),0,0,0,1,0,0,0
10230,rice,grams (g),0,0,0,1,0,0,0
10231,cabbage,grams (g),0,0,0,1,0,0,0
10232,cabbage,grams (g),0,0,0,1,0,0,0
10233,cabbage,grams (g),0,0,0,1,0,0,0
10234,cabbage,grams (g),0,0,0,1,0,0,0
10235,cabbage,grams (g),0,0,0,1,0,0,0
10236,cabbage,grams (g),0,0,0,1,0,0,0
10237,cabbage,grams (g),0,0,0,1,0,0,0
10238,cabbage,grams (g),0,0,0,1,0,0,0
10239,cabbage,Kilograms (Kgs),0,0,0,1,0,0,0
10240,cabbage,grams (g),0,0,0,1,0,0,0
10241,cabbage,grams (g),0,0,0,1,0,0,0
10242,cabbage,grams (g),0,0,0,1,0,0,0
10243,cabbage,grams (g),0,0,0,1,0,0,0
10244,cabbage,grams (g),0,0,0,1,0,0,0
10245,cabbage,grams (g),0,0,0,1,0,0,0
10246,cabbage,grams (g),0,0,0,1,0,0,0
10247,camote tops,grams (g),0,0,0,1,0,0,0
10248,camote tops,grams (g),0,0,0,1,0,0,0
10249,camote tops,grams (g),0,0,0,1,0,0,0
10250,camote tops,grams (g),0,0,0,1,0,0,0
10251,carrot,grams (g),0,0,0,1,0,0,0
10252,carrot,grams (g),0,0,0,1,0,0,0
10253,carrot,grams (g),0,0,0,1,0,0,0
10254,carrot,grams (g),0,0,0,1,0,0,0
10255,carrot,grams (g),0,0,0,1,0,0,0
10256,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
10257,chicken,grams (g),0,0,0,1,0,0,0
10258,chicken,grams (g),0,0,0,1,0,0,0
10259,chicken,grams (g),0,0,0,1,0,0,0
10260,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
10261,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
10262,chicken,grams (g),0,0,0,1,0,0,0
10263,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
10264,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
10265,chicken,grams (g),0,0,0,1,0,0,0
10266,chicken,grams (g),0,0,0,1,0,0,0
10267,chicken,grams (g),0,0,0,1,0,0,0
10268,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
10269,chicken,grams (g),0,0,0,1,0,0,0
10270,chicken,grams (g),0,0,0,1,0,0,0
10271,chicken,grams (g),0,0,0,1,0,0,0
10272,chicken,grams (g),0,0,0,1,0,0,0
10273,fresh fish,grams (g),0,0,0,1,0,0,0
10274,fresh fish,grams (g),0,0,0,1,0,0,0
10275,fresh fish,grams (g),0,0,0,1,0,0,0
10276,fresh fish,grams (g),0,0,0,1,0,0,0
10277,fresh fish,grams (g),0,0,0,1,0,0,0
10278,fresh fish,grams (g),0,0,0,1,0,0,0
10279,fresh fish,grams (g),0,0,0,1,0,0,0
10280,fresh fish,grams (g),0,0,0,1,0,0,0
10281,fresh fish,grams (g),0,0,0,1,0,0,0
10282,fresh fish,grams (g),0,0,0,1,0,0,0
10283,fresh fish,grams (g),0,0,0,1,0,0,0
10284,fresh fish,grams (g),0,0,0,1,0,0,0
10285,fresh fish,grams (g),0,0,0,1,0,0,0
10286,fresh fish,grams (g),0,0,0,1,0,0,0
10287,fresh fish,grams (g),0,0,0,1,0,0,0
10288,fresh fish,grams (g),0,0,0,1,0,0,0
10289,fresh fish,grams (g),0,0,0,1,0,0,0
10290,fresh fish,grams (g),0,0,0,1,0,0,0
10291,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
10292,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
10293,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
10294,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
10295,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
10296,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
10297,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
10298,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
10299,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
10300,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
10301,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
10302,loaf bread,grams (g),0,0,0,1,0,0,0
10303,loaf bread,grams (g),0,0,0,1,0,0,0
10304,loaf bread,grams (g),0,0,0,1,0,0,0
10305,loaf bread,grams (g),0,0,0,1,0,0,0
10306,loaf bread,grams (g),0,0,0,1,0,0,0
10307,loaf bread,grams (g),0,0,0,1,0,0,0
10308,loaf bread,grams (g),0,0,0,1,0,0,0
10309,loaf bread,grams (g),0,0,0,1,0,0,0
10310,loaf bread,grams (g),0,0,0,1,0,0,0
10311,loaf bread,grams (g),0,0,0,1,0,0,0
10312,loaf bread,grams (g),0,0,0,1,0,0,0
10313,loaf bread,grams (g),0,0,0,1,0,0,0
10314,loaf bread,grams (g),0,0,0,1,0,0,0
10315,loaf bread,grams (g),0,0,0,1,0,0,0
10316,loaf bread,grams (g),0,0,0,1,0,0,0
10317,loaf bread,grams (g),0,0,0,1,0,0,0
10318,mango,grams (g),0,0,0,1,0,0,0
10319,mango,grams (g),0,0,0,1,0,0,0
10320,mango,grams (g),0,0,0,1,0,0,0
10321,mango,grams (g),0,0,0,1,0,0,0
10322,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10323,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10324,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10325,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10326,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10327,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10328,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10329,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10330,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10331,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10332,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10333,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10334,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10335,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10336,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10337,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10338,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10339,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10340,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10341,rice,grams (g),0,0,0,1,0,0,0
10342,cabbage,grams (g),0,0,0,1,0,0,0
10343,cabbage,grams (g),0,0,0,1,0,0,0
10344,cabbage,grams (g),0,0,0,1,0,0,0
10345,cabbage,grams (g),0,0,0,1,0,0,0
10346,cabbage,grams (g),0,0,0,1,0,0,0
10347,cabbage,grams (g),0,0,0,1,0,0,0
10348,cabbage,grams (g),0,0,0,1,0,0,0
10349,cabbage,grams (g),0,0,0,1,0,0,0
10350,cabbage,grams (g),0,0,0,1,0,0,0
10351,camote tops,grams (g),0,0,0,1,0,0,0
10352,camote tops,grams (g),0,0,0,1,0,0,0
10353,camote tops,grams (g),0,0,0,1,0,0,0
10354,camote tops,grams (g),0,0,0,1,0,0,0
10355,camote tops,grams (g),0,0,0,1,0,0,0
10356,camote tops,grams (g),0,0,0,1,0,0,0
10357,camote tops,grams (g),0,0,0,1,0,0,0
10358,camote tops,grams (g),0,0,0,1,0,0,0
10359,camote tops,grams (g),0,0,0,1,0,0,0
10360,camote tops,grams (g),0,0,0,1,0,0,0
10361,camote tops,grams (g),0,0,0,1,0,0,0
10362,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
10363,chicken,grams (g),0,0,0,1,0,0,0
10364,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
10365,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
10366,chicken,grams (g),0,0,0,1,0,0,0
10367,chicken,grams (g),0,0,0,1,0,0,0
10368,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
10369,chicken,grams (g),0,0,0,1,0,0,0
10370,chicken,grams (g),0,0,0,1,0,0,0
10371,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
10372,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
10373,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
10374,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
10375,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
10376,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
10377,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
10378,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
10379,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
10380,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
10381,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
10382,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
10383,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
10384,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
10385,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
10386,loaf bread,grams (g),0,0,0,1,0,0,0
10387,loaf bread,grams (g),0,0,0,1,0,0,0
10388,loaf bread,grams (g),0,0,0,1,0,0,0
10389,loaf bread,grams (g),0,0,0,1,0,0,0
10390,loaf bread,grams (g),0,0,0,1,0,0,0
10391,loaf bread,grams (g),0,0,0,1,0,0,0
10392,loaf bread,grams (g),0,0,0,1,0,0,0
10393,loaf bread,grams (g),0,0,0,1,0,0,0
10394,loaf bread,grams (g),0,0,0,1,0,0,0
10395,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10396,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10397,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10398,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10399,cabbage,grams (g),0,0,0,1,0,0,0
10400,cabbage,grams (g),0,0,0,1,0,0,0
10401,cabbage,grams (g),0,0,0,1,0,0,0
10402,cabbage,grams (g),0,0,0,1,0,0,0
10403,cabbage,grams (g),0,0,0,1,0,0,0
10404,cabbage,grams (g),0,0,0,1,0,0,0
10405,camote tops,grams (g),0,0,0,1,0,0,0
10406,camote tops,grams (g),0,0,0,1,0,0,0
10407,camote tops,grams (g),0,0,0,1,0,0,0
10408,camote tops,grams (g),0,0,0,1,0,0,0
10409,carrot,grams (g),0,0,0,1,0,0,0
10410,carrot,grams (g),0,0,0,1,0,0,0
10411,carrot,grams (g),0,0,0,1,0,0,0
10412,carrot,grams (g),0,0,0,1,0,0,0
10413,carrot,grams (g),0,0,0,1,0,0,0
10414,carrot,grams (g),0,0,0,1,0,0,0
10415,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
10416,chicken,grams (g),0,0,0,1,0,0,0
10417,chicken,grams (g),0,0,0,1,0,0,0
10418,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),0,0,0,0,1,1,0
10419,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),0,0,0,0,1,1,0
10420,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
10421,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
10422,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
10423,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
10424,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
10425,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
10426,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
10427,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
10428,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
10429,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
10430,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
10431,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
10432,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
10433,loaf bread,grams (g),0,0,0,1,0,0,0
10434,loaf bread,grams (g),0,0,0,1,0,0,0
10435,loaf bread,grams (g),0,0,0,1,0,0,0
10436,loaf bread,grams (g),0,0,0,1,0,0,0
10437,mango,grams (g),0,0,0,1,0,0,0
10438,mango,grams (g),0,0,0,1,0,0,0
10439,mango,grams (g),0,0,0,1,0,0,0
10440,mango,grams (g),0,0,0,1,0,0,0
10441,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10442,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10443,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10444,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
10445,cabbage,grams (g),0,0,0,1,0,0,0
10446,cabbage,grams (g),0,0,0,1,0,0,0
10447,cabbage,grams (g),0,0,0,1,0,0,0
