id,pull_item,rawtick,dim,raw_weight,corrected_weight,judgement,magchg,dimchg,trivial,nopub,snap_rule
8452,chicken,grams (g),g,.84500003,845,1,1,0,0,0,log10 median
8453,chicken,grams (g),g,.95999998,960,1,1,0,0,0,log10 median
8454,chicken,grams (g),g,.75999999,760,1,1,0,0,0,log10 median
8455,chicken,grams (g),g,.91500002,915,1,1,0,0,0,log10 median
8456,"crackers, cookies, buiscuits, chips/curls",grams (g),g,30,30,0,0,0,1,0,log10 median
8457,"crackers, cookies, buiscuits, chips/curls",grams (g),g,21,21,0,0,0,1,0,log10 median
8458,"crackers, cookies, buiscuits, chips/curls",grams (g),g,26,26,0,0,0,1,0,log10 median
8459,"crackers, cookies, buiscuits, chips/curls",grams (g),g,85,85,0,0,0,1,0,log10 median
8460,"crackers, cookies, buiscuits, chips/curls",grams (g),g,32,32,0,0,0,1,0,log10 median
8461,"crackers, cookies, buiscuits, chips/curls",grams (g),g,22,22,0,0,0,1,0,log10 median
8462,"crackers, cookies, buiscuits, chips/curls",grams (g),g,30,30,0,0,0,1,0,log10 median
8463,"crackers, cookies, buiscuits, chips/curls",grams (g),g,30,30,0,0,0,1,0,log10 median
8464,"crackers, cookies, buiscuits, chips/curls",grams (g),g,22,22,0,0,0,1,0,log10 median
8465,"crackers, cookies, buiscuits, chips/curls",grams (g),g,220,220,0,0,0,1,0,log10 median
8466,"crackers, cookies, buiscuits, chips/curls",grams (g),g,300,300,0,0,0,1,0,log10 median
8467,"crackers, cookies, buiscuits, chips/curls",grams (g),g,250,250,0,0,0,1,0,log10 median
8468,"crackers, cookies, buiscuits, chips/curls",grams (g),g,250,250,0,0,0,1,0,log10 median
8469,"crackers, cookies, buiscuits, chips/curls",grams (g),g,300,300,0,0,0,1,0,log10 median
8470,"crackers, cookies, buiscuits, chips/curls",grams (g),g,300,300,0,0,0,1,0,log10 median
8471,"crackers, cookies, buiscuits, chips/curls",grams (g),g,300,300,0,0,0,1,0,log10 median
8472,"crackers, cookies, buiscuits, chips/curls",grams (g),g,210,210,0,0,0,1,0,log10 median
8473,"crackers, cookies, buiscuits, chips/curls",grams (g),g,280,280,0,0,0,1,0,log10 median
8474,"drinks at restaurant, hotel, cafe, or kiosk",grams (g),g,.47,470,1,1,0,0,0,log10 median
8475,fresh fish,grams (g),g,.28999999,290,1,1,0,0,0,log10 median
8476,fresh fish,grams (g),g,.48500001,485,1,1,0,0,0,log10 median
8477,fresh fish,grams (g),g,.435,435,1,1,0,0,0,log10 median
8478,fresh fish,grams (g),g,.97500002,975,1,1,0,0,0,log10 median
8479,fresh fish,grams (g),g,.285,285,1,1,0,0,0,log10 median
8480,fresh fish,grams (g),g,.63999999,640,1,1,0,0,0,log10 median
8481,fresh fish,grams (g),g,.875,875,1,1,0,0,0,log10 median
8482,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),g,.33500001,335,1,1,0,0,0,log10 median
8483,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),g,100,100,0,0,0,1,0,log10 median
8484,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),g,100,100,0,0,0,1,0,log10 median
8485,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),g,100,100,0,0,0,1,0,log10 median
8486,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),g,100,100,0,0,0,1,0,log10 median
8487,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),g,100,100,0,0,0,1,0,log10 median
8488,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),g,65,65,0,0,0,1,0,log10 median
8489,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),g,65,65,0,0,0,1,0,log10 median
8490,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),g,49,49,0,0,0,1,0,log10 median
8491,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),g,50,50,0,0,0,1,0,log10 median
8492,"liquor (e.g, whisky, coconut wine)",grams (g),mL,375,375,1,0,1,0,0,log10 median
8493,"liquor (e.g, whisky, coconut wine)",grams (g),mL,375,375,1,0,1,0,0,log10 median
8494,"liquor (e.g, whisky, coconut wine)",grams (g),mL,375,375,1,0,1,0,0,log10 median
8495,"liquor (e.g, whisky, coconut wine)",grams (g),mL,375,375,1,0,1,0,0,log10 median
8496,"liquor (e.g, whisky, coconut wine)",grams (g),mL,375,375,1,0,1,0,0,log10 median
8497,"liquor (e.g, whisky, coconut wine)",grams (g),mL,375,375,1,0,1,0,0,log10 median
8498,"liquor (e.g, whisky, coconut wine)",grams (g),mL,375,375,1,0,1,0,0,log10 median
8499,"liquor (e.g, whisky, coconut wine)",grams (g),mL,375,375,1,0,1,0,0,log10 median
8500,"liquor (e.g, whisky, coconut wine)",grams (g),mL,375,375,1,0,1,0,0,log10 median
8501,"liquor (e.g, whisky, coconut wine)",grams (g),mL,750,750,1,0,1,0,0,log10 median
8502,"liquor (e.g, whisky, coconut wine)",grams (g),mL,750,750,1,0,1,0,0,log10 median
8503,"liquor (e.g, whisky, coconut wine)",grams (g),mL,750,750,1,0,1,0,0,log10 median
8504,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,.75,750,0,0,0,1,0,log10 median
8505,"liquor (e.g, whisky, coconut wine)",grams (g),mL,750,750,1,0,1,0,0,log10 median
8506,"liquor (e.g, whisky, coconut wine)",grams (g),mL,750,750,1,0,1,0,0,log10 median
8507,"liquor (e.g, whisky, coconut wine)",grams (g),mL,750,750,1,0,1,0,0,log10 median
8508,"liquor (e.g, whisky, coconut wine)",grams (g),mL,750,750,1,0,1,0,0,log10 median
8509,"liquor (e.g, whisky, coconut wine)",grams (g),mL,750,750,1,0,1,0,0,log10 median
8510,loaf bread,grams (g),g,640,640,0,0,0,1,0,log10 median
8511,loaf bread,grams (g),g,720,720,0,0,0,1,0,log10 median
8512,loaf bread,grams (g),g,640,640,0,0,0,1,0,log10 median
8513,loaf bread,grams (g),g,640,640,0,0,0,1,0,log10 median
8514,loaf bread,grams (g),g,420,420,0,0,0,1,0,log10 median
8515,loaf bread,grams (g),g,450,450,0,0,0,1,0,log10 median
8516,loaf bread,grams (g),g,450,450,0,0,0,1,0,log10 median
8517,loaf bread,grams (g),g,450,450,0,0,0,1,0,log10 median
8518,loaf bread,grams (g),g,450,450,0,0,0,1,0,log10 median
8519,mango,grams (g),g,.22499999,225,1,1,0,0,0,log10 median
8520,mango,grams (g),g,.26499999,265,1,1,0,0,0,log10 median
8521,mango,grams (g),g,.30500001,305,1,1,0,0,0,log10 median
8522,mango,grams (g),g,.25999999,260,1,1,0,0,0,log10 median
8523,mango,grams (g),g,.2,200,1,1,0,0,0,log10 median
8524,mango,grams (g),g,.22,220,1,1,0,0,0,log10 median
8525,mango,grams (g),g,.31,310,1,1,0,0,0,log10 median
8526,mango,grams (g),g,.34,340,1,1,0,0,0,log10 median
8527,"prawns, lobster, shrimp",grams (g),g,.38,380,1,1,0,0,0,log10 median
8528,"prawns, lobster, shrimp",grams (g),g,.115,115,1,1,0,0,0,log10 median
8529,"prawns, lobster, shrimp",grams (g),g,.50999999,510,1,1,0,0,0,log10 median
8530,"prawns, lobster, shrimp",grams (g),g,.14,140,1,1,0,0,0,log10 median
8531,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),g,.064999998,65,1,1,0,0,0,log10 median
8532,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),g,.16500001,165,1,1,0,0,0,log10 median
8533,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),g,150,150,0,0,0,1,0,log10 median
8534,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),g,65,65,0,0,0,1,0,block governs
8535,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),g,200,200,0,0,0,1,0,log10 median
8536,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),g,200,200,0,0,0,1,0,log10 median
8537,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),g,225,225,0,0,0,1,0,log10 median
8538,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),g,200,200,0,0,0,1,0,log10 median
8539,beef,Kilograms (Kgs),g,1.26,1260,0,0,0,1,0,block governs
8540,beef,Kilograms (Kgs),g,1.155,1155,0,0,0,1,0,block governs
8541,beef,grams (g),g,660,660,0,0,0,1,0,block governs
8542,cabbage,grams (g),g,705,705,0,0,0,1,0,log10 median
8543,cabbage,grams (g),g,665,665,0,0,0,1,0,log10 median
8544,cabbage,grams (g),g,770,770,0,0,0,1,0,log10 median
8545,cabbage,grams (g),g,535,535,0,0,0,1,0,log10 median
8546,cabbage,grams (g),g,310,310,0,0,0,1,0,log10 median
8547,cabbage,grams (g),g,410,410,0,0,0,1,0,log10 median
8548,cabbage,grams (g),g,535,535,0,0,0,1,0,log10 median
8549,cabbage,grams (g),g,365,365,0,0,0,1,0,log10 median
8550,cabbage,grams (g),g,595,595,0,0,0,1,0,log10 median
8551,cabbage,grams (g),g,90,90,0,0,0,1,0,log10 median
8552,cabbage,grams (g),g,120,120,0,0,0,1,0,log10 median
8553,cabbage,grams (g),g,105,105,0,0,0,1,0,log10 median
8554,cabbage,grams (g),g,90,90,0,0,0,1,0,log10 median
8555,cabbage,grams (g),g,130,130,0,0,0,1,0,log10 median
8556,cabbage,grams (g),g,130,130,0,0,0,1,0,log10 median
8557,camote tops,grams (g),g,160,160,0,0,0,1,0,log10 median
8558,camote tops,grams (g),g,660,660,0,0,0,1,0,log10 median
8559,camote tops,grams (g),g,235,235,0,0,0,1,0,log10 median
8560,camote tops,grams (g),g,275,275,0,0,0,1,0,log10 median
8561,camote tops,Kilograms (Kgs),g,1060,1060,1,1,0,0,0,log10 median
8562,camote tops,grams (g),g,145,145,0,0,0,1,0,log10 median
8563,camote tops,grams (g),g,160,160,0,0,0,1,0,log10 median
8564,camote tops,grams (g),g,195,195,0,0,0,1,0,log10 median
8565,camote tops,grams (g),g,265,265,0,0,0,1,0,log10 median
8566,camote,grams (g),g,85,85,0,0,0,1,0,log10 median
8567,camote,grams (g),g,225,225,0,0,0,1,0,log10 median
8568,camote,grams (g),g,420,420,0,0,0,1,0,log10 median
8569,camote,grams (g),g,45,45,0,0,0,1,0,log10 median
8570,camote,grams (g),g,105,105,0,0,0,1,0,log10 median
8571,camote,grams (g),g,80,80,0,0,0,1,0,log10 median
8572,camote,grams (g),g,275,275,0,0,0,1,0,log10 median
8573,camote,grams (g),g,415,415,0,0,0,1,0,log10 median
8574,camote,grams (g),g,140,140,0,0,0,1,0,log10 median
8575,camote,grams (g),g,110,110,0,0,0,1,0,log10 median
8576,camote,grams (g),g,95,95,0,0,0,1,0,log10 median
8577,camote,grams (g),g,270,270,0,0,0,1,0,log10 median
8578,camote,grams (g),g,420,420,0,0,0,1,0,log10 median
8579,camote,grams (g),g,170,170,0,0,0,1,0,log10 median
8580,camote,grams (g),g,305,305,0,0,0,1,0,log10 median
8581,camote,grams (g),g,250,250,0,0,0,1,0,log10 median
8582,carrot,grams (g),g,25,25,0,0,0,1,0,log10 median
8583,carrot,grams (g),g,70,70,0,0,0,1,0,log10 median
8584,carrot,grams (g),g,170,170,0,0,0,1,0,log10 median
8585,carrot,grams (g),g,230,230,0,0,0,1,0,log10 median
8586,carrot,grams (g),g,65,65,0,0,0,1,0,log10 median
8587,carrot,grams (g),g,320,320,0,0,0,1,0,log10 median
8588,carrot,grams (g),g,460,460,0,0,0,1,0,log10 median
8589,carrot,grams (g),g,110,110,0,0,0,1,0,log10 median
8590,carrot,grams (g),g,100,100,0,0,0,1,0,log10 median
8591,carrot,grams (g),g,205,205,0,0,0,1,0,log10 median
8592,carrot,grams (g),g,110,110,0,0,0,1,0,log10 median
8593,carrot,grams (g),g,125,125,0,0,0,1,0,log10 median
8594,carrot,grams (g),g,35,35,0,0,0,1,0,log10 median
8595,carrot,grams (g),g,40,40,0,0,0,1,0,log10 median
8596,chicken,grams (g),g,900,900,0,0,0,1,0,log10 median
8597,chicken,Kilograms (Kgs),g,1.4299999,1430,0,0,0,1,0,log10 median
8598,chicken,grams (g),g,855,855,0,0,0,1,0,log10 median
8599,chicken,Kilograms (Kgs),g,1.4400001,1440,0,0,0,1,0,log10 median
8600,chicken,grams (g),g,820,820,0,0,0,1,0,log10 median
8601,chicken,grams (g),g,850,850,0,0,0,1,0,log10 median
8602,chicken,Kilograms (Kgs),g,1.325,1325,0,0,0,1,0,log10 median
8603,chicken,grams (g),g,565,565,0,0,0,1,0,log10 median
8604,chicken,Kilograms (Kgs),g,1.045,1045,0,0,0,1,0,log10 median
8605,"crackers, cookies, buiscuits, chips/curls",grams (g),g,30,30,0,0,0,1,0,log10 median
8606,"crackers, cookies, buiscuits, chips/curls",grams (g),g,30,30,0,0,0,1,0,log10 median
8607,"crackers, cookies, buiscuits, chips/curls",grams (g),g,70,70,0,0,0,1,0,log10 median
8608,"crackers, cookies, buiscuits, chips/curls",grams (g),g,25,25,0,0,0,1,0,log10 median
8609,"crackers, cookies, buiscuits, chips/curls",grams (g),g,48,48,0,0,0,1,0,log10 median
8610,"crackers, cookies, buiscuits, chips/curls",grams (g),g,35,35,0,0,0,1,0,log10 median
8611,"crackers, cookies, buiscuits, chips/curls",grams (g),g,50,50,0,0,0,1,0,log10 median
8612,"crackers, cookies, buiscuits, chips/curls",grams (g),g,30,30,0,0,0,1,0,log10 median
8613,"crackers, cookies, buiscuits, chips/curls",grams (g),g,100,100,0,0,0,1,0,log10 median
8614,"crackers, cookies, buiscuits, chips/curls",grams (g),g,35,35,0,0,0,1,0,block governs
8615,"crackers, cookies, buiscuits, chips/curls",grams (g),g,95,95,0,0,0,1,0,log10 median
8616,"crackers, cookies, buiscuits, chips/curls",grams (g),g,95,95,0,0,0,1,0,log10 median
8617,"crackers, cookies, buiscuits, chips/curls",grams (g),g,45,45,0,0,0,1,0,log10 median
8618,"crackers, cookies, buiscuits, chips/curls",grams (g),g,25,25,0,0,0,1,0,block governs
8619,"crackers, cookies, buiscuits, chips/curls",grams (g),g,240,240,0,0,0,1,0,log10 median
8620,"crackers, cookies, buiscuits, chips/curls",grams (g),g,18,18,0,0,0,1,0,block governs
8621,"crackers, cookies, buiscuits, chips/curls",grams (g),g,85,85,0,0,0,1,0,log10 median
8622,"drinks at restaurant, hotel, cafe, or kiosk",grams (g),mL,450,450,1,0,1,0,0,log10 median
8623,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),mL,.35499999,355,0,0,0,1,0,log10 median
8624,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),mL,.23999999,240,0,0,0,1,0,log10 median
8625,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),mL,.35499999,355,0,0,0,1,0,log10 median
8626,"drinks at restaurant, hotel, cafe, or kiosk",Litres (L),mL,.23999999,240,0,0,0,1,0,log10 median
8627,fresh fish,grams (g),g,35,35,0,0,0,1,0,block governs
8628,fresh fish,grams (g),g,250,250,0,0,0,1,0,log10 median
8629,fresh fish,grams (g),g,70,70,0,0,0,1,0,block governs
8630,fresh fish,grams (g),g,125,125,0,0,0,1,0,log10 median
8631,fresh fish,grams (g),g,80,80,0,0,0,1,0,block governs
8632,fresh fish,grams (g),g,85,85,0,0,0,1,0,block governs
8633,fresh fish,grams (g),g,205,205,0,0,0,1,0,log10 median
8634,fresh fish,grams (g),g,85,85,0,0,0,1,0,block governs
8635,fresh fish,grams (g),g,275,275,0,0,0,1,0,log10 median
8636,fresh fish,grams (g),g,45,45,0,0,0,1,0,block governs
8637,fresh fish,grams (g),g,160,160,0,0,0,1,0,log10 median
8638,fresh fish,grams (g),g,630,630,0,0,0,1,0,log10 median
8639,fresh fish,grams (g),g,40,40,0,0,0,1,0,block governs
8640,fresh fish,grams (g),g,120,120,0,0,0,1,0,log10 median
8641,fresh fish,grams (g),g,715,715,0,0,0,1,0,log10 median
8642,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),g,150,150,0,0,0,1,0,log10 median
8643,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),g,45,45,0,0,0,1,0,log10 median
8644,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),g,.1,100,1,0,1,0,0,log10 median
8645,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),g,60,60,0,0,0,1,0,log10 median
8646,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),g,50,50,0,0,0,1,0,log10 median
8647,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),g,45,45,0,0,0,1,0,log10 median
8648,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),g,40,40,0,0,0,1,0,log10 median
8649,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),g,85,85,0,0,0,1,0,log10 median
8650,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),g,160,160,0,0,0,1,0,log10 median
8651,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),g,235,235,0,0,0,1,0,log10 median
8652,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),g,350,350,0,0,0,1,0,block governs
8653,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),g,.1,100,1,0,1,0,0,log10 median
8654,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),g,70,70,0,0,0,1,0,log10 median
8655,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),g,165,165,0,0,0,1,0,log10 median
8656,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),mL,.059999999,60,0,0,0,1,0,log10 median
8657,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,.375,375,0,0,0,1,0,log10 median
8658,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,.375,375,0,0,0,1,0,log10 median
8659,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,.375,375,0,0,0,1,0,log10 median
8660,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,.375,375,0,0,0,1,0,log10 median
8661,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,.375,375,0,0,0,1,0,log10 median
8662,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,.375,375,0,0,0,1,0,log10 median
8663,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,.375,375,0,0,0,1,0,log10 median
8664,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,.375,375,0,0,0,1,0,log10 median
8665,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,.75,750,0,0,0,1,0,log10 median
8666,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,.75,750,0,0,0,1,0,log10 median
8667,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,.75,750,0,0,0,1,0,log10 median
8668,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,1,1000,0,0,0,1,0,log10 median
8669,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,.75,750,0,0,0,1,0,log10 median
8670,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,.75,750,0,0,0,1,0,log10 median
8671,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,.75,750,0,0,0,1,0,log10 median
8672,"liquor (e.g, whisky, coconut wine)",Litres (L),mL,.75,750,0,0,0,1,0,log10 median
8673,loaf bread,grams (g),g,640,640,0,0,0,1,0,log10 median
8674,loaf bread,grams (g),g,665,665,0,0,0,1,0,log10 median
8675,loaf bread,grams (g),g,640,640,0,0,0,1,0,log10 median
8676,loaf bread,grams (g),g,670,670,0,0,0,1,0,log10 median
8677,loaf bread,grams (g),g,640,640,0,0,0,1,0,log10 median
8678,loaf bread,grams (g),g,660,660,0,0,0,1,0,log10 median
8679,loaf bread,grams (g),g,450,450,0,0,0,1,0,log10 median
8680,loaf bread,grams (g),g,450,450,0,0,0,1,0,log10 median
8681,loaf bread,grams (g),g,480,480,0,0,0,1,0,log10 median
8682,loaf bread,grams (g),g,450,450,0,0,0,1,0,log10 median
8683,loaf bread,grams (g),g,640,640,0,0,0,1,0,log10 median
8684,loaf bread,grams (g),g,470,470,0,0,0,1,0,log10 median
8685,loaf bread,grams (g),g,360,360,0,0,0,1,0,log10 median
8686,loaf bread,grams (g),g,360,360,0,0,0,1,0,log10 median
8687,mango,grams (g),g,160,160,0,0,0,1,0,log10 median
8688,mango,grams (g),g,210,210,0,0,0,1,0,log10 median
8689,mango,grams (g),g,340,340,0,0,0,1,0,log10 median
8690,mango,grams (g),g,175,175,0,0,0,1,0,log10 median
8691,mango,grams (g),g,145,145,0,0,0,1,0,log10 median
8692,mango,grams (g),g,265,265,0,0,0,1,0,log10 median
8693,mango,grams (g),g,340,340,0,0,0,1,0,log10 median
8694,mango,grams (g),g,165,165,0,0,0,1,0,log10 median
8695,mango,grams (g),g,235,235,0,0,0,1,0,log10 median
8696,mango,grams (g),g,245,245,0,0,0,1,0,log10 median
8697,mango,grams (g),g,250,250,0,0,0,1,0,log10 median
8698,mango,grams (g),g,170,170,0,0,0,1,0,log10 median
8699,mango,grams (g),g,165,165,0,0,0,1,0,log10 median
8700,mango,grams (g),g,225,225,0,0,0,1,0,log10 median
8701,mango,grams (g),g,135,135,0,0,0,1,0,log10 median
8702,mango,grams (g),g,140,140,0,0,0,1,0,log10 median
8703,mango,grams (g),g,175,175,0,0,0,1,0,log10 median
8704,mango,grams (g),g,305,305,0,0,0,1,0,log10 median
8705,pork,grams (g),g,515,515,0,0,0,1,0,block governs
8706,pork,grams (g),g,25,25,0,0,0,1,0,block governs
8707,"prawns, lobster, shrimp",grams (g),g,15,15,0,0,0,1,0,block governs
8708,"prawns, lobster, shrimp",grams (g),g,15,15,0,0,0,1,0,block governs
8709,"prawns, lobster, shrimp",grams (g),g,10,10,0,0,0,1,0,block governs
8710,"prawns, lobster, shrimp",grams (g),g,200,200,0,0,0,1,0,log10 median
8711,"prawns, lobster, shrimp",grams (g),g,245,245,0,0,0,1,0,log10 median
8712,"prawns, lobster, shrimp",grams (g),g,260,260,0,0,0,1,0,log10 median
8713,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),g,255,255,0,0,0,1,0,log10 median
8714,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),g,245,245,0,0,0,1,0,log10 median
8715,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),g,65,65,0,0,0,1,0,log10 median
8716,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),g,20,20,0,0,0,1,0,block governs
8717,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),g,200,200,0,0,0,1,0,log10 median
8718,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),g,255,255,0,0,0,1,0,log10 median
8719,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),g,360,360,0,0,0,1,0,log10 median
8720,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),g,265,265,0,0,0,1,0,log10 median
8721,"preserved or processed meat (tocino, tapa, longaniza, etc)",Kilograms (Kgs),g,1.08,1080,0,0,0,1,0,log10 median
8722,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),g,250,250,0,0,0,1,0,log10 median
8723,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),g,260,260,0,0,0,1,0,log10 median
8724,"preserved or processed meat (tocino, tapa, longaniza, etc)",Kilograms (Kgs),g,1.05,1050,0,0,0,1,0,block governs
8725,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),g,50,50,0,0,0,1,0,block governs
8726,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),g,365,365,0,0,0,1,0,log10 median
8727,rice,grams (g),g,425,425,0,0,0,1,0,log10 median
8728,rice,grams (g),g,420,420,0,0,0,1,0,log10 median
8729,rice,grams (g),g,425,425,0,0,0,1,0,log10 median
