id,check,tier,priority,reason,has_photo,filename,photo_path,obs_type,pull_province,pull_municipal_city,market_name,store_stall_name,vendor_id,pull_item,pull_nsu_unit,rawtick,raw_weight,dim,corrected_weight,snap_rule,flat_group,nobs,nven,is_rep,queue_flag,queue_tier,read_model,read_human,needs_reading
9369,2,must,3,C2 magnitude only -- decimal moved,1,1774054518914.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774054518914.jpg,small_size,ILOILO,SAN MIGUEL,San Miguel Market,Jeff Fish Stand,EO79C3MZ,Fresh Fish,Bilog,grams (g),.11,g,110,log10 median,,,,,,,0,0,1
9370,2,must,3,C2 magnitude only -- decimal moved,1,1774054564206.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774054564206.jpg,medium_size,ILOILO,SAN MIGUEL,San Miguel Market,Jeff Fish Stand,EO79C3MZ,Fresh Fish,Bilog,grams (g),.16500001,g,165,log10 median,,,,,,,0,0,1
9371,2,must,3,C2 magnitude only -- decimal moved,1,1774313650033.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774313650033.jpg,large_size,ILOILO,SAN MIGUEL,San Miguel Public Market,Mike Fish Stand,H21VA5HN,Fresh Fish,Bilog,grams (g),.70999998,g,710,log10 median,,,,,,,0,0,1
9381,2,must,2,C2 dimension only -- tick overruled,1,1774314777086.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774314777086.jpg,medium_size,ILOILO,SAN MIGUEL,San Miguel Public Market,Claro Store,3F21J36O,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,grams (g),375,mL,375,log10 median,,,,,,,0,0,1
9382,2,must,2,C2 dimension only -- tick overruled,1,1774058914174.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774058914174.jpg,medium_size,ILOILO,SAN MIGUEL,San Miguel Public Market,E.N.S. Store,8OMB8OMC,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,grams (g),375,mL,375,log10 median,,,,,,,0,0,1
9383,2,must,2,C2 dimension only -- tick overruled,1,1774317987231.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774317987231.jpg,medium_size,ILOILO,SAN MIGUEL,Sitio Tuburan San Miguel Roadside,Red Ficus Store,8QYAYB4D,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,grams (g),375,mL,375,log10 median,,,,,,,0,0,1
9384,2,must,2,C2 dimension only -- tick overruled,1,1774057672302.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774057672302.jpg,medium_size,ILOILO,SAN MIGUEL,San Miguel Public Market,SMM Grocery,BD2WJXCM,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,grams (g),375,mL,375,log10 median,,,,,,,0,0,1
9385,2,must,2,C2 dimension only -- tick overruled,1,1774319135134.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774319135134.jpg,medium_size,ILOILO,SAN MIGUEL,Sitio Tuburan San Miguel Roadside,Ann Store,FDDDF3MS,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,grams (g),375,mL,375,log10 median,,,,,,,0,0,1
9386,2,must,2,C2 dimension only -- tick overruled,1,1774326349026.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774326349026.jpg,medium_size,ILOILO,SAN MIGUEL,San Miguel Roadside,ENS Store,FXTDO8D2,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,grams (g),375,mL,375,log10 median,,,,,,,0,0,1
9387,2,must,2,C2 dimension only -- tick overruled,1,1774061951861.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774061951861.jpg,medium_size,ILOILO,SAN MIGUEL,Crossing San Jose Talipapa,Shiela Store,PV99KFKS,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,grams (g),375,mL,375,log10 median,,,,,,,0,0,1
9388,2,must,2,C2 dimension only -- tick overruled,1,1774067095967.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774067095967.jpg,medium_size,ILOILO,SAN MIGUEL,Crossing San Jose Talipapa,Double J Mini Mart,SSAEZGWX,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,grams (g),375,mL,375,log10 median,,,,,,,0,0,1
9389,2,must,2,C2 dimension only -- tick overruled,1,1774063138096.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774063138096.jpg,medium_size,ILOILO,SAN MIGUEL,Crossing San Jose Talipapa,Nicholes Store,ZLOVZMOI,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,grams (g),375,mL,375,log10 median,,,,,,,0,0,1
9409,2,must,3,C2 magnitude only -- decimal moved,1,1774056145567.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774056145567.jpg,large_size,ILOILO,SAN MIGUEL,San Miguel Public Market,Jenalyn Frozen Foods,7JIAQUZP,"Preserved or Processed Meat (Tocino, Tapa, Longaniza, etc)",Bilog,grams (g),.57999998,g,580,log10 median,,,,,,,0,0,1
9410,2,must,3,C2 magnitude only -- decimal moved,1,1774056767059.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774056767059.jpg,large_size,ILOILO,SAN MIGUEL,San Miguel Public Market,K Hearts Frozen Products Store,NZDH2OO7,"Preserved or Processed Meat (Tocino, Tapa, Longaniza, etc)",Bilog,grams (g),.69499999,g,695,block governs,,,,,,,0,0,1
9413,2,must,3,C2 magnitude only -- decimal moved,1,1774321232405.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774321232405.jpg,small_size,ILOILO,SAN MIGUEL,Sitio Tuburan San Miguel Roadside,Ann Store,ETZBU366,"Preserved or Processed Meat (Tocino, Tapa, Longaniza, etc)",Putos,grams (g),.33000001,g,330,log10 median,,,,,,,0,0,1
9421,2,must,3,C2 magnitude only -- decimal moved,1,1773722241975.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773722241975.jpg,small_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Paul & Leian Sari Sari Store,XUOK9DM6,Cabbage,Bilog,grams (g),.46000001,g,460,log10 median,,,,,,,0,0,1
9422,2,must,3,C2 magnitude only -- decimal moved,1,1773722272206.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773722272206.jpg,medium_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Paul & Leian Sari Sari Store,XUOK9DM6,Cabbage,Bilog,grams (g),.66000003,g,660,log10 median,,,,,,,0,0,1
9423,2,must,3,C2 magnitude only -- decimal moved,1,1773722303363.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773722303363.jpg,large_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Paul & Leian Sari Sari Store,XUOK9DM6,Cabbage,Bilog,grams (g),.79000002,g,790,log10 median,,,,,,,0,0,1
9424,2,must,3,C2 magnitude only -- decimal moved,1,1773724826947.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773724826947.jpg,province_median,ILOILO,SAN RAFAEL,San Rafael Public Market,Hyacinth Store,B7LYE1DB,Cabbage,Putos,grams (g),.60000002,g,600,block governs,,,,,,,1,1,0
9425,2,must,3,C2 magnitude only -- decimal moved,1,1773722620178.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773722620178.jpg,province_median,ILOILO,SAN RAFAEL,San Rafael Public Market,Paul & Leian Sari Sari Store,EQ0RQ6HK,Cabbage,Putos,grams (g),.090000004,g,90,log10 median,,,,,,,0,0,1
9426,2,must,3,C2 magnitude only -- decimal moved,1,1773726694680.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773726694680.jpg,province_median,ILOILO,SAN RAFAEL,San Rafael Public Market,Aylin Sari Sari Store,VMXE7M2W,Cabbage,Putos,grams (g),.094999999,g,95,log10 median,,,,,,,0,0,1
9427,2,must,3,C2 magnitude only -- decimal moved,1,1773723041148.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773723041148.jpg,small_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Paul & Leian Sari Sari Store,EV3R0D4V,Camote tops,Bugkos,grams (g),.205,g,205,log10 median,,,,,,,0,0,1
9428,2,must,3,C2 magnitude only -- decimal moved,1,1773727761275.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773727761275.jpg,small_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Annabelle Store,HFPWGY7H,Camote tops,Bugkos,grams (g),.2,g,200,log10 median,,,,,,,0,0,1
9429,2,must,3,C2 magnitude only -- decimal moved,1,1773728092839.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773728092839.jpg,small_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Angga Store,W56P2DQM,Camote tops,Bugkos,grams (g),.245,g,245,log10 median,,,,,,,0,0,1
9430,2,must,3,C2 magnitude only -- decimal moved,1,1773799344987.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773799344987.jpg,small_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Annabelle Store,2LCWN8FX,Camote,Bilog,grams (g),.07,g,70,log10 median,,,,,,,0,0,1
9431,2,must,3,C2 magnitude only -- decimal moved,1,1773799370823.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773799370823.jpg,medium_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Annabelle Store,2LCWN8FX,Camote,Bilog,grams (g),.155,g,155,log10 median,,,,,,,0,0,1
9432,2,must,3,C2 magnitude only -- decimal moved,1,1773799398937.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773799398937.jpg,large_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Annabelle Store,2LCWN8FX,Camote,Bilog,grams (g),.30000001,g,300,log10 median,,,,,,,0,0,1
9433,2,must,3,C2 magnitude only -- decimal moved,1,1773726792228.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773726792228.jpg,small_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Aylin Sari Sari Store,5Q6OGIIN,Camote,Bilog,grams (g),.059999999,g,60,log10 median,,,,,,,0,0,1
9434,2,must,3,C2 magnitude only -- decimal moved,1,1773726831753.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773726831753.jpg,medium_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Aylin Sari Sari Store,5Q6OGIIN,Camote,Bilog,grams (g),.125,g,125,log10 median,,,,,,,0,0,1
9435,2,must,3,C2 magnitude only -- decimal moved,1,1773726862367.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773726862367.jpg,large_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Aylin Sari Sari Store,5Q6OGIIN,Camote,Bilog,grams (g),.205,g,205,log10 median,,,,,,,0,0,1
9436,2,must,3,C2 magnitude only -- decimal moved,1,1773722725790.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773722725790.jpg,small_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Paul & Leian Sari Sari Store,TKFASKIG,Camote,Bilog,grams (g),.094999999,g,95,log10 median,,,,,,,0,0,1
9437,2,must,3,C2 magnitude only -- decimal moved,1,1773722758503.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773722758503.jpg,medium_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Paul & Leian Sari Sari Store,TKFASKIG,Camote,Bilog,grams (g),.13500001,g,135,log10 median,,,,,,,0,0,1
9438,2,must,3,C2 magnitude only -- decimal moved,1,1773722809066.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773722809066.jpg,large_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Paul & Leian Sari Sari Store,TKFASKIG,Camote,Bilog,grams (g),.2,g,200,log10 median,,,,,,,0,0,1
9439,2,must,3,C2 magnitude only -- decimal moved,1,1773724889589.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773724889589.jpg,small_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Hyacinth Store,CLXHOP14,Carrot,Bilog,grams (g),.1,g,100,log10 median,,,,,,,0,0,1
9440,2,must,3,C2 magnitude only -- decimal moved,1,1773724910161.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773724910161.jpg,medium_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Hyacinth Store,CLXHOP14,Carrot,Bilog,grams (g),.11,g,110,log10 median,,,,,,,0,0,1
9441,2,must,3,C2 magnitude only -- decimal moved,1,1773724926675.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773724926675.jpg,large_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Hyacinth Store,CLXHOP14,Carrot,Bilog,grams (g),.145,g,145,log10 median,,,,,,,0,0,1
9442,2,must,3,C2 magnitude only -- decimal moved,1,1773722899197.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773722899197.jpg,small_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Paul & Leian Sari Sari Store,I0083TD5,Carrot,Bilog,grams (g),.14,g,140,log10 median,,,,,,,0,0,1
9443,2,must,3,C2 magnitude only -- decimal moved,1,1773722935812.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773722935812.jpg,medium_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Paul & Leian Sari Sari Store,I0083TD5,Carrot,Bilog,grams (g),.23999999,g,240,log10 median,,,,,,,0,0,1
9444,2,must,3,C2 magnitude only -- decimal moved,1,1773722963286.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773722963286.jpg,large_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Paul & Leian Sari Sari Store,I0083TD5,Carrot,Bilog,grams (g),.31999999,g,320,log10 median,,,,,,,0,0,1
9445,2,must,3,C2 magnitude only -- decimal moved,1,1773726939000.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773726939000.jpg,small_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Aylin Sari Sari Store,KJOMYWFI,Carrot,Bilog,grams (g),.079999998,g,80,log10 median,,,,,,,0,0,1
9446,2,must,3,C2 magnitude only -- decimal moved,1,1773726960695.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773726960695.jpg,medium_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Aylin Sari Sari Store,KJOMYWFI,Carrot,Bilog,grams (g),.15000001,g,150,log10 median,,,,,,,0,0,1
9447,2,must,3,C2 magnitude only -- decimal moved,1,1773726986413.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773726986413.jpg,large_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Aylin Sari Sari Store,KJOMYWFI,Carrot,Bilog,grams (g),.22499999,g,225,log10 median,,,,,,,0,0,1
9448,2,must,3,C2 magnitude only -- decimal moved,1,1773727248322.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773727248322.jpg,small_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Aylin Sari Sari Store,ADP93XG5,Chicken,Bilog,grams (g),.19499999,g,195,block governs,,,,,,,0,0,1
9449,2,must,3,C2 magnitude only -- decimal moved,1,1773723160425.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773723160425.jpg,small_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Paul & Leian Sari Sari Store,E3B4SUL1,Chicken,Bilog,grams (g),.185,g,185,block governs,,,,,,,0,0,1
9450,2,must,3,C2 magnitude only -- decimal moved,1,1773725028672.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773725028672.jpg,small_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Hyacinth Store,XG892NUM,Chicken,Bilog,grams (g),.215,g,215,block governs,,,,,,,0,0,1
9451,2,must,3,C2 magnitude only -- decimal moved,1,1773725109274.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773725109274.jpg,small_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Hyacinth Store,9T9VXCTF,Chicken,Whole (chicken),grams (g),.87,g,870,log10 median,,,,,,,0,0,1
9460,2,must,3,C2 magnitude only -- decimal moved,1,1773723476270.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773723476270.jpg,small_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Paul & Leian Sari Sari Store,7NTJE3L7,"Crackers, Cookies, Buiscuits, Chips/Curls",Bilog,grams (g),.185,g,185,block governs,,,,,,,1,0,0
9461,2,must,1,C2 magnitude only -- decimal moved [review queue],1,1773796774872.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773796774872.jpg,small_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Princess Store,C3H0GG4M,"Crackers, Cookies, Buiscuits, Chips/Curls",Bilog,grams (g),.40000001,g,400,block governs,,,,,decade_outlier,1: decade outlier,1,1,0
9462,2,must,3,C2 magnitude only -- decimal moved,1,1773796810156.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773796810156.jpg,large_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Princess Store,C3H0GG4M,"Crackers, Cookies, Buiscuits, Chips/Curls",Bilog,grams (g),.43000001,g,430,block governs,,,,,,,0,0,1
9463,2,must,3,C2 magnitude only -- decimal moved,1,1773797265664.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773797265664.jpg,small_size,ILOILO,SAN RAFAEL,San Rafael Public Market,CJ Store,ER0V546T,"Crackers, Cookies, Buiscuits, Chips/Curls",Bilog,grams (g),.035,g,35,log10 median,,,,,,,0,0,1
9464,2,must,3,C2 magnitude only -- decimal moved,1,1773797286968.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773797286968.jpg,large_size,ILOILO,SAN RAFAEL,San Rafael Public Market,CJ Store,ER0V546T,"Crackers, Cookies, Buiscuits, Chips/Curls",Bilog,grams (g),.33000001,g,330,block governs,,,,,,,0,0,1
9465,2,must,3,C2 magnitude only -- decimal moved,1,1773969114204.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773969114204.jpg,small_size,ILOILO,SAN RAFAEL,roadside,Legends Store,FRWRN34F,"Crackers, Cookies, Buiscuits, Chips/Curls",Bilog,grams (g),.025,g,25,log10 median,,,,,,,0,0,1
9466,2,must,3,C2 magnitude only -- decimal moved,1,1773796034639.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773796034639.jpg,small_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Yannel Store,GNXBPCYA,"Crackers, Cookies, Buiscuits, Chips/Curls",Bilog,grams (g),.035,g,35,log10 median,,,,,,,0,0,1
9467,2,must,3,C2 magnitude only -- decimal moved,1,1773796063992.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773796063992.jpg,large_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Yannel Store,GNXBPCYA,"Crackers, Cookies, Buiscuits, Chips/Curls",Bilog,grams (g),.375,g,375,block governs,,,,,,,0,0,1
9471,2,must,3,C2 magnitude only -- decimal moved,1,1773969164870.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773969164870.jpg,small_size,ILOILO,SAN RAFAEL,roadside,Legends Store,1TQMBNZ2,"Crackers, Cookies, Buiscuits, Chips/Curls",Putos,grams (g),.025,g,25,block governs,,,,,,,1,1,0
9472,2,must,3,C2 magnitude only -- decimal moved,1,1773725397529.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773725397529.jpg,small_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Hyacinth Store,9GRP11X0,"Crackers, Cookies, Buiscuits, Chips/Curls",Putos,grams (g),.055,g,55,log10 median,,,,,,,0,0,1
9473,2,must,3,C2 magnitude only -- decimal moved,1,1773795102874.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773795102874.jpg,small_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Hernaez Fish Retailing,8AEAVYFZ,Fresh Fish,Bilog,grams (g),.49000001,g,490,log10 median,,,,,,,0,0,1
9474,2,must,3,C2 magnitude only -- decimal moved,1,1773795164091.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773795164091.jpg,medium_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Hernaez Fish Retailing,8AEAVYFZ,Fresh Fish,Bilog,grams (g),.54000002,g,540,log10 median,,,,,,,0,0,1
9475,2,must,3,C2 magnitude only -- decimal moved,1,1773795191072.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773795191072.jpg,large_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Hernaez Fish Retailing,8AEAVYFZ,Fresh Fish,Bilog,grams (g),.57499999,g,575,log10 median,,,,,,,0,0,1
9476,2,must,3,C2 magnitude only -- decimal moved,1,1773794076602.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773794076602.jpg,small_size,ILOILO,SAN RAFAEL,San Rafael Public Market,Sayrenc Fish Stand,8TF9G39H,Fresh Fish,Bilog,grams (g),.47999999,g,480,log10 median,,,,,,,0,0,1
