id,check,tier,priority,reason,has_photo,filename,photo_path,obs_type,pull_province,pull_municipal_city,market_name,store_stall_name,vendor_id,pull_item,pull_nsu_unit,rawtick,raw_weight,dim,corrected_weight,snap_rule,flat_group,nobs,nven,is_rep,queue_flag,queue_tier
7020,2,must,3,C2 magnitude only -- decimal moved,1,1774335225645.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774335225645.jpg,medium_size,ILOILO,ESTANCIA,Estancia Talipapa,Paning Store,Y88UEYVK,Carrot,Bilog,grams (g),.085000001,g,85,log10 median,,,,,,
7213,2,must,3,C2 magnitude only -- decimal moved,1,1773706365009.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1773706365009.jpg,small_size,ILOILO,GUIMBAL,Guimbal traiding center,Marlyn and Ryan Store,PWW0UIEN,"Preserved or Processed Meat (Tocino, Tapa, Longaniza, etc)",Putos,Kilograms (Kgs),190,g,190,log10 median,,,,,,
7226,2,must,3,C2 magnitude only -- decimal moved,1,1778722214887.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778722214887.jpg,province_median,ILOILO,IGBARAS,Igbaras public market,Nene picto meat stand,PWB57C0V,Beef,Intestine,Kilograms (Kgs),2060,g,2060,block governs,,,,,,
7285,2,must,3,C2 magnitude only -- decimal moved,1,1778718803645.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778718803645.jpg,large_size,ILOILO,IGBARAS,Brgy.1 poblacion igbaras,Elmer fish stall,AT552V0B,Fresh Fish,Bilog,Kilograms (Kgs),1400,g,1400,log10 median,,,,,,
7562,2,must,3,C2 magnitude only -- decimal moved,1,1774488843732.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774488843732.jpg,medium_size,ILOILO,LAMBUNAO,Cubay Roadside,NILE Brothers Meat Stand,1YQFSJKY,Cabbage,Bilog,grams (g),.67500001,g,675,log10 median,,,,,,
7563,2,must,3,C2 magnitude only -- decimal moved,1,1774484683137.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774484683137.jpg,small_size,ILOILO,LAMBUNAO,Cubay Talipapa,K and A Vegetable Stand,4FAUXZW9,Cabbage,Bilog,grams (g),.505,g,505,log10 median,,,,,,
7564,2,must,3,C2 magnitude only -- decimal moved,1,1774484717823.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774484717823.jpg,medium_size,ILOILO,LAMBUNAO,Cubay Talipapa,K and A Vegetable Stand,4FAUXZW9,Cabbage,Bilog,grams (g),.685,g,685,log10 median,,,,,,
7565,2,must,3,C2 magnitude only -- decimal moved,1,1774491491872.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774491491872.jpg,small_size,ILOILO,LAMBUNAO,Cubay Talipapa,Juliano Vegetable Stand,4LMQI30L,Cabbage,Bilog,grams (g),.19499999,g,195,log10 median,,,,,,
7566,2,must,3,C2 magnitude only -- decimal moved,1,1774491515371.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774491515371.jpg,medium_size,ILOILO,LAMBUNAO,Cubay Talipapa,Juliano Vegetable Stand,4LMQI30L,Cabbage,Bilog,grams (g),.53500003,g,535,log10 median,,,,,,
7567,2,must,3,C2 magnitude only -- decimal moved,1,1774418784565.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774418784565.jpg,medium_size,ILOILO,LAMBUNAO,Lambunao Public Market,Sofia Vegetable Stand,L77HP0KK,Cabbage,Bilog,grams (g),.56,g,560,log10 median,,,,,,
7568,2,must,3,C2 magnitude only -- decimal moved,1,1774418819892.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774418819892.jpg,large_size,ILOILO,LAMBUNAO,Lambunao Public Market,Sofia Vegetable Stand,L77HP0KK,Cabbage,Bilog,grams (g),.77499998,g,775,log10 median,,,,,,
7569,2,must,3,C2 magnitude only -- decimal moved,1,1774492602316.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774492602316.jpg,small_size,ILOILO,LAMBUNAO,Poblacion Lambunao Talipapa,Ricky Vegetable Stand,N29YIF5C,Cabbage,Bilog,grams (g),.33000001,g,330,log10 median,,,,,,
7570,2,must,3,C2 magnitude only -- decimal moved,1,1774420258005.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774420258005.jpg,small_size,ILOILO,LAMBUNAO,Lambunao Public Market,Lew Brian Store,Q2165RF2,Cabbage,Bilog,grams (g),.345,g,345,log10 median,,,,,,
7571,2,must,3,C2 magnitude only -- decimal moved,1,1774420292607.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774420292607.jpg,medium_size,ILOILO,LAMBUNAO,Lambunao Public Market,Lew Brian Store,Q2165RF2,Cabbage,Bilog,grams (g),.69,g,690,log10 median,,,,,,
7572,2,must,3,C2 magnitude only -- decimal moved,1,1774485356627.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774485356627.jpg,medium_size,ILOILO,LAMBUNAO,Cubay Roadside,Manny Store,S93SR21L,Cabbage,Bilog,grams (g),.75,g,750,log10 median,,,,,,
7573,2,must,3,C2 magnitude only -- decimal moved,1,1774419506561.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774419506561.jpg,small_size,ILOILO,LAMBUNAO,Lambunao Public Market,Gia Vegetable Stand,W70PTYSV,Cabbage,Bilog,grams (g),.44999999,g,450,log10 median,,,,,,
7574,2,must,3,C2 magnitude only -- decimal moved,1,1774419528910.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774419528910.jpg,medium_size,ILOILO,LAMBUNAO,Lambunao Public Market,Gia Vegetable Stand,W70PTYSV,Cabbage,Bilog,grams (g),.75,g,750,log10 median,,,,,,
7575,2,must,3,C2 magnitude only -- decimal moved,1,1774419553656.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774419553656.jpg,large_size,ILOILO,LAMBUNAO,Lambunao Public Market,Gia Vegetable Stand,W70PTYSV,Cabbage,Bilog,grams (g),.99000001,g,990,log10 median,,,,,,
7576,2,must,3,C2 magnitude only -- decimal moved,1,1774419159052.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774419159052.jpg,small_size,ILOILO,LAMBUNAO,Lambunao Public Market,Sofia Vegetable Stand,1GBVQWJ0,Cabbage,Binilog,grams (g),.105,g,105,block governs,,,,,,
7579,2,must,3,C2 magnitude only -- decimal moved,1,1774421108318.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774421108318.jpg,small_size,ILOILO,LAMBUNAO,Lambunao Public Market,Gener Vegetable Store,0263PNWS,Camote tops,Bugkos,grams (g),.19499999,g,195,log10 median,,,,,,
7580,2,must,3,C2 magnitude only -- decimal moved,1,1774492070922.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774492070922.jpg,small_size,ILOILO,LAMBUNAO,Poblacion Lambunao Talipapa,K and A Vegetable Stand,1QSS8DO5,Camote tops,Bugkos,grams (g),.27000001,g,270,log10 median,,,,,,
7581,2,must,3,C2 magnitude only -- decimal moved,1,1774484890280.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774484890280.jpg,small_size,ILOILO,LAMBUNAO,Poblacion Lambunao Talipapa,K and A Vegetable Stand,9G6X8GR4,Camote tops,Bugkos,grams (g),.185,g,185,log10 median,,,,,,
7582,2,must,3,C2 magnitude only -- decimal moved,1,1774492827178.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774492827178.jpg,small_size,ILOILO,LAMBUNAO,Poblacion Lambunao Talipapa,Ricky Vegetable Stand,9MC1XZP7,Camote tops,Bugkos,grams (g),.31999999,g,320,log10 median,,,,,,
7583,2,must,3,C2 magnitude only -- decimal moved,1,1774492004787.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774492004787.jpg,small_size,ILOILO,LAMBUNAO,Poblacion Lambunao Talipapa,Juliano Vegetable Stand,F0NHYJXY,Camote tops,Bugkos,grams (g),.29499999,g,295,log10 median,,,,,,
7584,2,must,3,C2 magnitude only -- decimal moved,1,1774420801129.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774420801129.jpg,small_size,ILOILO,LAMBUNAO,Lambunao Public Market,Mary Jane Vegetable Store,I9G3T3TZ,Camote tops,Bugkos,grams (g),.16500001,g,165,log10 median,,,,,,
7585,2,must,3,C2 magnitude only -- decimal moved,1,1774419090994.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774419090994.jpg,small_size,ILOILO,LAMBUNAO,Lambunao Public Market,Sofia Vegetable Stand,Z7KL80IQ,Camote tops,Bugkos,grams (g),.16500001,g,165,log10 median,,,,,,
7586,2,must,3,C2 magnitude only -- decimal moved,1,1774418991961.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774418991961.jpg,small_size,ILOILO,LAMBUNAO,Lambunao Public Market,Sofia Vegetable Stand,3SQZI5ID,Camote,Bilog,grams (g),.13500001,g,135,log10 median,,,,,,
7587,2,must,3,C2 magnitude only -- decimal moved,1,1774419012187.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774419012187.jpg,medium_size,ILOILO,LAMBUNAO,Lambunao Public Market,Sofia Vegetable Stand,3SQZI5ID,Camote,Bilog,grams (g),.23999999,g,240,log10 median,,,,,,
7588,2,must,3,C2 magnitude only -- decimal moved,1,1774419032522.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774419032522.jpg,large_size,ILOILO,LAMBUNAO,Lambunao Public Market,Sofia Vegetable Stand,3SQZI5ID,Camote,Bilog,grams (g),.35499999,g,355,log10 median,,,,,,
7589,2,must,3,C2 magnitude only -- decimal moved,1,1774491760949.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774491760949.jpg,small_size,ILOILO,LAMBUNAO,Poblacion Lambunao Talipapa,Juliano Vegetable Stand,CKJ3H1BN,Camote,Bilog,grams (g),.050000001,g,50,log10 median,,,,,,
7590,2,must,3,C2 magnitude only -- decimal moved,1,1774491861326.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774491861326.jpg,medium_size,ILOILO,LAMBUNAO,Poblacion Lambunao Talipapa,Juliano Vegetable Stand,CKJ3H1BN,Camote,Bilog,grams (g),.185,g,185,log10 median,,,,,,
7591,2,must,3,C2 magnitude only -- decimal moved,1,1774491872994.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774491872994.jpg,large_size,ILOILO,LAMBUNAO,Poblacion Lambunao Talipapa,Juliano Vegetable Stand,CKJ3H1BN,Camote,Bilog,grams (g),.205,g,205,log10 median,,,,,,
7592,2,must,3,C2 magnitude only -- decimal moved,1,1774420449538.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774420449538.jpg,small_size,ILOILO,LAMBUNAO,Lambunao Public Market,Lew Brian Store,F8YK1LD9,Camote,Bilog,grams (g),.07,g,70,log10 median,,,,,,
7593,2,must,3,C2 magnitude only -- decimal moved,1,1774420479511.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774420479511.jpg,medium_size,ILOILO,LAMBUNAO,Lambunao Public Market,Lew Brian Store,F8YK1LD9,Camote,Bilog,grams (g),.13500001,g,135,log10 median,,,,,,
7594,2,must,3,C2 magnitude only -- decimal moved,1,1774420505865.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774420505865.jpg,large_size,ILOILO,LAMBUNAO,Lambunao Public Market,Lew Brian Store,F8YK1LD9,Camote,Bilog,grams (g),.245,g,245,log10 median,,,,,,
7595,2,must,3,C2 magnitude only -- decimal moved,1,1774419627778.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774419627778.jpg,small_size,ILOILO,LAMBUNAO,Lambunao Public Market,Gia Vegetable Stand,IYXYWTVW,Camote,Bilog,grams (g),.090000004,g,90,log10 median,,,,,,
7596,2,must,3,C2 magnitude only -- decimal moved,1,1774419663518.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774419663518.jpg,medium_size,ILOILO,LAMBUNAO,Lambunao Public Market,Gia Vegetable Stand,IYXYWTVW,Camote,Bilog,grams (g),.175,g,175,log10 median,,,,,,
7597,2,must,3,C2 magnitude only -- decimal moved,1,1774419693565.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774419693565.jpg,large_size,ILOILO,LAMBUNAO,Lambunao Public Market,Gia Vegetable Stand,IYXYWTVW,Camote,Bilog,grams (g),.285,g,285,log10 median,,,,,,
7598,2,must,3,C2 magnitude only -- decimal moved,1,1774491923511.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774491923511.jpg,small_size,ILOILO,LAMBUNAO,Poblacion Lambunao Talipapa,K and A Vegetable Stand,K1SRKDHO,Camote,Bilog,grams (g),.075000003,g,75,log10 median,,,,,,
7599,2,must,3,C2 magnitude only -- decimal moved,1,1774491939944.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774491939944.jpg,medium_size,ILOILO,LAMBUNAO,Poblacion Lambunao Talipapa,K and A Vegetable Stand,K1SRKDHO,Camote,Bilog,grams (g),.12,g,120,log10 median,,,,,,
7600,2,must,3,C2 magnitude only -- decimal moved,1,1774491955960.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774491955960.jpg,large_size,ILOILO,LAMBUNAO,Poblacion Lambunao Talipapa,K and A Vegetable Stand,K1SRKDHO,Camote,Bilog,grams (g),.18000001,g,180,log10 median,,,,,,
7601,2,must,3,C2 magnitude only -- decimal moved,1,1774492658536.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774492658536.jpg,small_size,ILOILO,LAMBUNAO,Poblacion Lambunao Talipapa,Ricky Vegetable Stand,O64N3XZ5,Camote,Bilog,grams (g),.090000004,g,90,log10 median,,,,,,
7602,2,must,3,C2 magnitude only -- decimal moved,1,1774492676644.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774492676644.jpg,medium_size,ILOILO,LAMBUNAO,Poblacion Lambunao Talipapa,Ricky Vegetable Stand,O64N3XZ5,Camote,Bilog,grams (g),.17,g,170,log10 median,,,,,,
7603,2,must,3,C2 magnitude only -- decimal moved,1,1774420357365.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774420357365.jpg,medium_size,ILOILO,LAMBUNAO,Lambunao Public Market,Lew Brian Store,6FV7CAHR,Carrot,Bilog,grams (g),.14,g,140,log10 median,,,,,,
7604,2,must,3,C2 magnitude only -- decimal moved,1,1774420389297.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774420389297.jpg,large_size,ILOILO,LAMBUNAO,Lambunao Public Market,Lew Brian Store,6FV7CAHR,Carrot,Bilog,grams (g),.235,g,235,log10 median,,,,,,
7605,2,must,3,C2 magnitude only -- decimal moved,1,1774488900031.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774488900031.jpg,small_size,ILOILO,LAMBUNAO,Poblacion Lambunao Roadside,NILE Brothers Meat Stand,9SVZN12Y,Carrot,Bilog,grams (g),.07,g,70,log10 median,,,,,,
7606,2,must,3,C2 magnitude only -- decimal moved,1,1774484790805.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774484790805.jpg,small_size,ILOILO,LAMBUNAO,Poblacion Lambunao Talipapa,K and A Vegetable Stand,HJ1GO2Y7,Carrot,Bilog,grams (g),.079999998,g,80,log10 median,,,,,,
7607,2,must,3,C2 magnitude only -- decimal moved,1,1774484830148.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774484830148.jpg,medium_size,ILOILO,LAMBUNAO,Poblacion Lambunao Talipapa,K and A Vegetable Stand,HJ1GO2Y7,Carrot,Bilog,grams (g),.13500001,g,135,log10 median,,,,,,
7608,2,must,3,C2 magnitude only -- decimal moved,1,1774485410047.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774485410047.jpg,small_size,ILOILO,LAMBUNAO,Poblacion Lambunao Roadside,Manny Store,KD39HGY6,Carrot,Bilog,grams (g),.094999999,g,95,log10 median,,,,,,
7609,2,must,3,C2 magnitude only -- decimal moved,1,1774485429083.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774485429083.jpg,medium_size,ILOILO,LAMBUNAO,Poblacion Lambunao Roadside,Manny Store,KD39HGY6,Carrot,Bilog,grams (g),.14,g,140,log10 median,,,,,,
7610,2,must,3,C2 magnitude only -- decimal moved,1,1774492495172.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774492495172.jpg,small_size,ILOILO,LAMBUNAO,Maribong Talipapa,Ricky Vegetable Stand,OJYO7LLN,Carrot,Bilog,grams (g),.105,g,105,log10 median,,,,,,
7611,2,must,3,C2 magnitude only -- decimal moved,1,1774492523967.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774492523967.jpg,medium_size,ILOILO,LAMBUNAO,Maribong Talipapa,Ricky Vegetable Stand,OJYO7LLN,Carrot,Bilog,grams (g),.17,g,170,log10 median,,,,,,
7612,2,must,3,C2 magnitude only -- decimal moved,1,1774418881679.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774418881679.jpg,small_size,ILOILO,LAMBUNAO,Lambunao Public Market,Sofia Vegetable Stand,STZ4GF7D,Carrot,Bilog,grams (g),.115,g,115,log10 median,,,,,,
7613,2,must,3,C2 magnitude only -- decimal moved,1,1774418913039.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774418913039.jpg,medium_size,ILOILO,LAMBUNAO,Lambunao Public Market,Sofia Vegetable Stand,STZ4GF7D,Carrot,Bilog,grams (g),.14,g,140,log10 median,,,,,,
7614,2,must,3,C2 magnitude only -- decimal moved,1,1774418934488.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774418934488.jpg,large_size,ILOILO,LAMBUNAO,Lambunao Public Market,Sofia Vegetable Stand,STZ4GF7D,Carrot,Bilog,grams (g),.2,g,200,log10 median,,,,,,
7615,2,must,3,C2 magnitude only -- decimal moved,1,1774491617406.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774491617406.jpg,small_size,ILOILO,LAMBUNAO,Poblacion Lambunao Talipapa,Juliano Vegetable Stand,XC8ERWBE,Carrot,Bilog,grams (g),.094999999,g,95,log10 median,,,,,,
7616,2,must,3,C2 magnitude only -- decimal moved,1,1774491643860.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774491643860.jpg,medium_size,ILOILO,LAMBUNAO,Poblacion Lambunao Talipapa,Juliano Vegetable Stand,XC8ERWBE,Carrot,Bilog,grams (g),.115,g,115,log10 median,,,,,,
7617,2,must,3,C2 magnitude only -- decimal moved,1,1774491675133.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774491675133.jpg,large_size,ILOILO,LAMBUNAO,Poblacion Lambunao Talipapa,Juliano Vegetable Stand,XC8ERWBE,Carrot,Bilog,grams (g),.205,g,205,log10 median,,,,,,
7618,2,must,3,C2 magnitude only -- decimal moved,1,1774419765194.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774419765194.jpg,small_size,ILOILO,LAMBUNAO,Lambunao Public Market,Gia Vegetable Stand,ZUGOH8AT,Carrot,Bilog,grams (g),.085000001,g,85,log10 median,,,,,,
7619,2,must,3,C2 magnitude only -- decimal moved,1,1774419809442.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774419809442.jpg,medium_size,ILOILO,LAMBUNAO,Lambunao Public Market,Gia Vegetable Stand,ZUGOH8AT,Carrot,Bilog,grams (g),.13,g,130,log10 median,,,,,,
7620,2,must,3,C2 magnitude only -- decimal moved,1,1774419222148.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774419222148.jpg,small_size,ILOILO,LAMBUNAO,Lambunao Public Market,Sofia Vegetable Stand,DVTF5HTA,Carrot,Binilog,grams (g),.11,g,110,log10 median,,,,,,
7622,2,must,3,C2 magnitude only -- decimal moved,1,1774419935184.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1774419935184.jpg,small_size,ILOILO,LAMBUNAO,Lambunao Public Market,Gia Vegetable Stand,IN97OCL4,Carrot,Binilog,grams (g),.155,g,155,log10 median,,,,,,
